dataset,confounder,arm,item,eta2,n
depmap,OncotreeSubtype,expression,STXBP1,0.43977696776710584,910
depmap,OncotreeSubtype,expression,STXBP2,0.5991006952221681,910
depmap,OncotreeSubtype,expression,SUPV3L1,0.155139736680625,910
depmap,OncotreeSubtype,expression,SUZ12,0.2916307487160985,910
depmap,OncotreeSubtype,expression,SYK,0.48064808524576214,910
depmap,OncotreeSubtype,expression,SYNE2,0.41282390831817434,910
depmap,OncotreeSubtype,expression,SYNGR3,0.22287559541432791,910
depmap,OncotreeSubtype,expression,SYPL1,0.3395203205977792,910
depmap,OncotreeSubtype,expression,SYS1,0.282187032497686,910
depmap,OncotreeSubtype,expression,TADA1,0.3980117544184107,910
depmap,OncotreeSubtype,expression,TAMM41,0.22745165129072856,910
depmap,OncotreeSubtype,expression,TARBP1,0.23965515337245694,910
depmap,OncotreeSubtype,expression,TATDN2,0.2615576216690294,910
depmap,OncotreeSubtype,expression,TBC1D9B,0.24192887090863943,910
depmap,OncotreeSubtype,expression,TBP,0.2567637005523378,910
depmap,OncotreeSubtype,expression,TBPL1,0.2811659859504368,910
depmap,OncotreeSubtype,expression,TBX2,0.5904990583642652,910
depmap,OncotreeSubtype,expression,TBXA2R,0.2863330701954856,910
depmap,OncotreeSubtype,expression,TCEA2,0.366376083190266,910
depmap,OncotreeSubtype,expression,TCERG1,0.28867192790508506,910
depmap,OncotreeSubtype,expression,TCFL5,0.2176946483767232,910
depmap,OncotreeSubtype,expression,TCTN1,0.32281339473392723,910
depmap,OncotreeSubtype,expression,TENT4A,0.26298594198056546,910
depmap,OncotreeSubtype,expression,TERF2IP,0.4133752918139321,910
depmap,OncotreeSubtype,expression,TERT,0.3434760346237751,910
depmap,OncotreeSubtype,expression,TES,0.5128713910606473,910
depmap,OncotreeSubtype,expression,TESK1,0.1933556962609969,910
depmap,OncotreeSubtype,expression,TEX10,0.2135798132500268,910
depmap,OncotreeSubtype,expression,TFAP2A,0.5166902876879591,910
depmap,OncotreeSubtype,expression,TFDP1,0.1998791334916832,910
depmap,OncotreeSubtype,expression,TFRC,0.1411840086829893,910
depmap,OncotreeSubtype,expression,TGFB3,0.2933142534678232,910
depmap,OncotreeSubtype,expression,TGFBR2,0.3904470512616956,910
depmap,OncotreeSubtype,expression,THAP1,0.2019277429704346,910
depmap,OncotreeSubtype,expression,THAP11,0.26025432839875584,910
depmap,OncotreeSubtype,expression,TIAM1,0.32818224211627406,910
depmap,OncotreeSubtype,expression,TICAM1,0.17533472420510873,910
depmap,OncotreeSubtype,expression,TIMELESS,0.29397783472919237,910
depmap,OncotreeSubtype,expression,TIMM10,0.12455830627228426,910
depmap,OncotreeSubtype,expression,TIMM22,0.2502733591728351,910
depmap,OncotreeSubtype,expression,TIMM9,0.17601005907275324,910
depmap,OncotreeSubtype,expression,TIMP2,0.4734371920539394,910
depmap,OncotreeSubtype,expression,TINF2,0.20766957941561617,910
depmap,OncotreeSubtype,expression,TIPARP,0.3035139828329727,910
depmap,OncotreeSubtype,expression,TJP1,0.7146453293914429,910
depmap,OncotreeSubtype,expression,TLCD3A,0.42277982508597534,910
depmap,OncotreeSubtype,expression,TLE1,0.4627963237487186,910
depmap,OncotreeSubtype,expression,TLK2,0.24199658605858174,910
depmap,OncotreeSubtype,expression,TLR4,0.35155499098487347,910
depmap,OncotreeSubtype,expression,TM9SF2,0.1988720102677878,910
depmap,OncotreeSubtype,expression,TM9SF3,0.21988892328482862,910
depmap,OncotreeSubtype,expression,TMCO1,0.1919906513693641,910
depmap,OncotreeSubtype,expression,TMED10,0.35864086744435386,910
depmap,OncotreeSubtype,expression,TMEM109,0.2429016533473226,910
depmap,OncotreeSubtype,expression,TMEM45B,0.48585743127225745,910
depmap,OncotreeSubtype,expression,TMEM50A,0.24870562333457022,910
depmap,OncotreeSubtype,expression,TMEM97,0.3779374822746616,910
depmap,OncotreeSubtype,expression,TNFRSF21,0.4662083570251188,910
depmap,OncotreeSubtype,expression,TNIP1,0.30040628565946703,910
depmap,OncotreeSubtype,expression,TOMM34,0.2345348929255071,910
depmap,OncotreeSubtype,expression,TOP2A,0.22691204243417964,910
depmap,OncotreeSubtype,expression,TOPBP1,0.25851807303894697,910
depmap,OncotreeSubtype,expression,TOR1A,0.20042903342062338,910
depmap,OncotreeSubtype,expression,TP53,0.13295577352378862,910
depmap,OncotreeSubtype,expression,TP53BP1,0.2630010319166494,910
depmap,OncotreeSubtype,expression,TP53BP2,0.32293134120792183,910
depmap,OncotreeSubtype,expression,TPD52L2,0.2925430891411235,910
depmap,OncotreeSubtype,expression,TPM1,0.5768047910117259,910
depmap,OncotreeSubtype,expression,TRAK2,0.43225808889527373,910
depmap,OncotreeSubtype,expression,TRAM2,0.4341327024224292,910
depmap,OncotreeSubtype,expression,TRAP1,0.2683816542261886,910
depmap,OncotreeSubtype,expression,TRAPPC3,0.2647073632991493,910
depmap,OncotreeSubtype,expression,TRAPPC6A,0.2620544084162838,910
depmap,OncotreeSubtype,expression,TRIB1,0.32998062591253446,910
depmap,OncotreeSubtype,expression,TRIB3,0.1941625777484298,910
depmap,OncotreeSubtype,expression,TRIM13,0.2846867712002458,910
depmap,OncotreeSubtype,expression,TRIM2,0.5029878493251959,910
depmap,OncotreeSubtype,expression,TRPM7,0.19844301324861244,910
depmap,OncotreeSubtype,expression,TSC2,0.2023262858898262,910
depmap,OncotreeSubtype,expression,TSEN2,0.2503251133549708,910
depmap,OncotreeSubtype,expression,TSKU,0.4796254287473831,910
depmap,OncotreeSubtype,expression,TSPAN3,0.28476277083081175,910
depmap,OncotreeSubtype,expression,TSPAN4,0.5049183481800119,910
depmap,OncotreeSubtype,expression,TUBB,0.3420274743233345,910
depmap,OncotreeSubtype,expression,TUBB6,0.3693228940358971,910
depmap,OncotreeSubtype,expression,TXLNA,0.25621694877351603,910
depmap,OncotreeSubtype,expression,TXNDC9,0.2196415839965433,910
depmap,OncotreeSubtype,expression,TXNL4A,0.29915831238500507,910
depmap,OncotreeSubtype,expression,TXNL4B,0.22200848406171353,910
depmap,OncotreeSubtype,expression,TXNRD1,0.3748177306193715,910
depmap,OncotreeSubtype,expression,TYMS,0.299210227386313,910
depmap,OncotreeSubtype,expression,UBE2C,0.17444051737113847,910
depmap,OncotreeSubtype,expression,UBE2D3,0.18478389471401108,910
depmap,OncotreeSubtype,expression,UBE2J1,0.44779597330874965,910
depmap,OncotreeSubtype,expression,UBE2L6,0.23551323401450042,910
depmap,OncotreeSubtype,expression,UBE2M,0.2233121259419957,910
depmap,OncotreeSubtype,expression,UBE2N,0.1867227858371864,910
depmap,OncotreeSubtype,expression,UBE2T,0.2254901056565637,910
depmap,OncotreeSubtype,expression,UBE3B,0.12605672643507718,910
depmap,OncotreeSubtype,expression,UBE3C,0.2565669911316775,910
depmap,OncotreeSubtype,expression,UBR4,0.18180019695870267,910
depmap,OncotreeSubtype,expression,UBR7,0.31440092348326876,910
depmap,OncotreeSubtype,expression,UFM1,0.12247365228955434,910
depmap,OncotreeSubtype,expression,UGDH,0.3207716139328302,910
depmap,OncotreeSubtype,expression,UMPS,0.18256813487552692,910
depmap,OncotreeSubtype,expression,UROD,0.3750384805947225,910
depmap,OncotreeSubtype,expression,USP1,0.2977346750122534,910
depmap,OncotreeSubtype,expression,USP14,0.1544384662335346,910
depmap,OncotreeSubtype,expression,USP22,0.23266005251209299,910
depmap,OncotreeSubtype,expression,USP6NL,0.2736880684512088,910
depmap,OncotreeSubtype,expression,USP7,0.2566975072186158,910
depmap,OncotreeSubtype,expression,UTP4,0.16674191685805884,910
depmap,OncotreeSubtype,expression,VAPB,0.25481800237194335,910
depmap,OncotreeSubtype,expression,VAT1,0.4286726054298002,910
depmap,OncotreeSubtype,expression,VAV3,0.23476659702426048,910
depmap,OncotreeSubtype,expression,VGLL4,0.2231585806370369,910
depmap,OncotreeSubtype,expression,VPS25,0.19553801602059767,910
depmap,OncotreeSubtype,expression,VPS28,0.19064154890226281,910
depmap,OncotreeSubtype,expression,VPS72,0.231740372783785,910
depmap,OncotreeSubtype,expression,WASF3,0.2981052178040798,910
depmap,OncotreeSubtype,expression,WDR1,0.34302100146634884,910
depmap,OncotreeSubtype,expression,WDR7,0.40104223949653484,910
depmap,OncotreeSubtype,expression,WDR73,0.13839936530149916,910
depmap,OncotreeSubtype,expression,WDR77,0.1817947280100443,910
depmap,OncotreeSubtype,expression,WDR82,0.32155931284773986,910
depmap,OncotreeSubtype,expression,WDTC1,0.2783022733786165,910
depmap,OncotreeSubtype,expression,WEE1,0.24407174432105364,910
depmap,OncotreeSubtype,expression,WFS1,0.440069968434359,910
depmap,OncotreeSubtype,expression,WIPF2,0.1792028541371634,910
depmap,OncotreeSubtype,expression,WNK1,0.19292147090000875,910
depmap,OncotreeSubtype,expression,XBP1,0.28254603011422746,910
depmap,OncotreeSubtype,expression,XPNPEP1,0.19997453499978962,910
depmap,OncotreeSubtype,expression,XPO7,0.30921770950685606,910
depmap,OncotreeSubtype,expression,YARS2,0.1450966025426467,910
depmap,OncotreeSubtype,expression,YKT6,0.29373129788354246,910
depmap,OncotreeSubtype,expression,YME1L1,0.16702034841694158,910
depmap,OncotreeSubtype,expression,YPEL5,0.22986930343705836,910
depmap,OncotreeSubtype,expression,YRDC,0.24374980691995712,910
depmap,OncotreeSubtype,expression,YTHDF1,0.1860635554227713,910
depmap,OncotreeSubtype,expression,ZDHHC6,0.21782470281990055,910
depmap,OncotreeSubtype,expression,ZFP36,0.40268810071696476,910
depmap,OncotreeSubtype,expression,ZMIZ1,0.3049441215487686,910
depmap,OncotreeSubtype,expression,ZMYM2,0.23883123930056424,910
depmap,OncotreeSubtype,expression,ZNF131,0.19422677967054514,910
depmap,OncotreeSubtype,expression,ZNF274,0.16658277137091335,910
depmap,OncotreeSubtype,expression,ZNF318,0.2628606292980458,910
depmap,OncotreeSubtype,expression,ZNF395,0.19549999655374387,910
depmap,OncotreeSubtype,expression,ZNF451,0.23988274487710146,910
depmap,OncotreeSubtype,expression,ZNF586,0.23804784930048314,910
depmap,OncotreeSubtype,expression,ZNF589,0.4140083444075654,910
depmap,OncotreeSubtype,outcome,YRDC,0.32399232510344217,910
depmap,OncotreeSubtype,outcome,CCND1,0.31869516744743137,910
depmap,OncotreeSubtype,outcome,EIF1AX,0.163139295988465,910
depmap,OncotreeSubtype,outcome,INTS6,0.14271102224759655,910
depmap,OncotreeSubtype,outcome,DNAJC9,0.1280033357872011,910
depmap,OncotreeSubtype,outcome,SCAP,0.17411057291383658,910
depmap,OncotreeSubtype,outcome,KIF18A,0.17514000652994619,910
depmap,OncotreeSubtype,outcome,MYC,0.3285903509369377,910
depmap,OncotreeSubtype,outcome,TYMS,0.16560579763223282,910
depmap,OncotreeSubtype,outcome,TUBB,0.18988173208005238,910
depmap,OncotreeSubtype,outcome,SNRPD3,0.20274923177985224,202
depmap,OncotreeSubtype,outcome,PSMB5,0.25339028139246406,910
depmap,OncotreeSubtype,outcome,EEF1A1,0.1983944961941067,202
depmap,OncotreeSubtype,outcome,BCL2L1,0.16721382626449044,910
depmap,OncotreeSubtype,outcome,GRB2,0.34270169992941363,910
depmap,OncotreeSubtype,outcome,PSMB6,0.17109848369093217,910
depmap,OncotreeSubtype,outcome,RPL36A,0.17614940202954435,202
depmap,OncotreeSubtype,outcome,CHMP4B,0.35023498045331075,910
depmap,OncotreeSubtype,outcome,KRAS,0.4279890357899226,910
depmap,OncotreeSubtype,outcome,SNAP23,0.2917123966977413,910
depmap,OncotreeSubtype,outcome,CRKL,0.2745263507158927,910
depmap,OncotreeSubtype,outcome,THAP1,0.14652130939508226,910
depmap,OncotreeSubtype,outcome,SOD2,0.15565326735411047,910
depmap,OncotreeSubtype,outcome,ADSL,0.3368306048465183,910
depmap,OncotreeSubtype,outcome,ATP6V1B2,0.12707952610573703,910
depmap,OncotreeSubtype,outcome,CFLAR,0.3124010393262952,910
depmap,OncotreeSubtype,outcome,COPG1,0.27160177624962184,910
depmap,OncotreeSubtype,outcome,DTYMK,0.2756343708906777,910
depmap,OncotreeSubtype,outcome,SEPHS2,0.2629264802496716,910
depmap,OncotreeSubtype,outcome,ATP1A1,0.22911462135407182,910
depmap,OncotreeSubtype,outcome,RPS4X,0.10179560814428326,910
depmap,OncotreeSubtype,outcome,BUB3,0.13750507243852159,910
depmap,OncotreeSubtype,outcome,CDAN1,0.21738107143800453,910
depmap,OncotreeSubtype,outcome,SS18L2,0.09517577531119466,910
depmap,OncotreeSubtype,outcome,YARS2,0.14060110050342908,910
depmap,OncotreeSubtype,outcome,SBDS,0.13885065003481026,910
depmap,OncotreeSubtype,outcome,LONP1,0.12726022189287925,910
depmap,OncotreeSubtype,outcome,RAD9A,0.11894525857795694,910
depmap,OncotreeSubtype,outcome,FERMT2,0.47951833566583413,910
depmap,OncotreeSubtype,outcome,KIF11,0.11104442553723654,910
depmap,OncotreeSubtype,outcome,ATP6V0C,0.09726536605989322,910
depmap,OncotreeSubtype,outcome,PDCD2,0.14004785631382904,910
depmap,OncotreeSubtype,outcome,FAM50A,0.2436607793798761,910
depmap,OncotreeSubtype,outcome,DYNLRB1,0.1580584375467602,910
depmap,OncotreeSubtype,outcome,PPP2CA,0.13804863782187288,910
depmap,OncotreeSubtype,outcome,EEF2,0.07328652574340863,910
depmap,OncotreeSubtype,outcome,TP53,0.31775749536691605,910
depmap,OncotreeSubtype,outcome,CDK4,0.22263462474668788,910
depmap,OncotreeSubtype,outcome,PPP1R12A,0.2302247065507883,910
depmap,OncotreeSubtype,outcome,TFRC,0.3133360458856379,910
depmap,OncotreeSubtype,outcome,PRKRA,0.14262895060309227,910
depmap,OncotreeSubtype,outcome,NAA10,0.11841360892598168,910
depmap,OncotreeSubtype,outcome,MDM2,0.3126981080594042,910
depmap,OncotreeSubtype,outcome,WDR1,0.13870208619946955,910
depmap,OncotreeSubtype,outcome,PGD,0.1920143885013716,910
depmap,OncotreeSubtype,outcome,DPAGT1,0.13168061158279676,910
depmap,OncotreeSubtype,outcome,RPP21,0.1486228723392027,910
depmap,OncotreeSubtype,outcome,WDR82,0.1644168428866112,910
depmap,OncotreeSubtype,outcome,SYS1,0.15785687820484892,910
depmap,OncotreeSubtype,outcome,MED1,0.15939924439672215,910
depmap,OncotreeSubtype,outcome,GMPS,0.32348428377244576,910
depmap,OncotreeSubtype,outcome,RPL21,0.15324973750449294,202
depmap,OncotreeSubtype,outcome,NXT1,0.20526828373507233,910
depmap,OncotreeSubtype,outcome,HNRNPH1,0.19150453883672103,910
depmap,OncotreeSubtype,outcome,PPP2R1A,0.26784540040349536,910
depmap,OncotreeSubtype,outcome,DNM2,0.28533003080771996,910
depmap,OncotreeSubtype,outcome,RRM1,0.06702153012118497,910
depmap,OncotreeSubtype,outcome,RPL6,0.16019157904975395,202
depmap,OncotreeSubtype,outcome,SMG1,0.10592496387414425,202
depmap,OncotreeSubtype,outcome,RRM2,0.11457084618336107,910
depmap,OncotreeSubtype,outcome,CDK6,0.30870407008695794,910
depmap,OncotreeSubtype,outcome,VPS25,0.07248358357915198,910
depmap,OncotreeSubtype,outcome,SPC24,0.11678505713485408,910
depmap,OncotreeSubtype,outcome,UMPS,0.3416714902536123,910
depmap,OncotreeSubtype,outcome,TOP2A,0.14816514334218842,910
depmap,OncotreeSubtype,outcome,NHLRC2,0.1909769782190975,910
depmap,OncotreeSubtype,outcome,SOD1,0.09265984796492607,910
depmap,OncotreeSubtype,outcome,AK6,0.18671157079314057,909
depmap,OncotreeSubtype,outcome,H2BC15,0.12643623758491612,904
depmap,OncotreeSubtype,outcome,MARS2,0.12530377066436282,910
depmap,OncotreeSubtype,outcome,RPL13A,0.07739631151727742,202
depmap,OncotreeSubtype,outcome,DUT,0.15971837716282875,910
depmap,OncotreeSubtype,outcome,GPX4,0.2668211356456716,910
depmap,OncotreeSubtype,outcome,HMGCS1,0.13601276096350753,910
depmap,OncotreeSubtype,outcome,UBE2M,0.11044461807445416,910
depmap,OncotreeSubtype,outcome,UROD,0.24240930055137616,910
depmap,OncotreeSubtype,outcome,RAN,0.10511865479717965,910
depmap,OncotreeSubtype,outcome,RIC1,0.17082654770372618,910
depmap,OncotreeSubtype,outcome,ACTR1A,0.15637680178321692,910
depmap,OncotreeSubtype,outcome,SARS1,0.14101070180940925,910
depmap,OncotreeSubtype,outcome,MCL1,0.17839521532034994,910
depmap,OncotreeSubtype,outcome,ELL,0.1604758518166891,910
depmap,OncotreeSubtype,outcome,PSMG4,0.14248289120865548,910
depmap,OncotreeSubtype,outcome,YPEL5,0.18456800408292706,910
depmap,OncotreeSubtype,outcome,EIF4A1,0.1326571556638738,910
depmap,OncotreeSubtype,outcome,RPL12,0.11960108294700993,910
depmap,OncotreeSubtype,outcome,PLK1,0.10547827632271958,910
depmap,OncotreeSubtype,outcome,POLR2L,0.07531017340915712,910
depmap,OncotreeSubtype,outcome,GSPT1,0.1863150420803642,910
depmap,OncotreeSubtype,outcome,DONSON,0.05398613780425522,910
depmap,OncotreeSubtype,outcome,ITGAV,0.37009059245339093,910
depmap,OncotreeSubtype,outcome,TXNL4A,0.07244881735654282,910
depmap,OncotreeSubtype,outcome,MSTO1,0.14277788164246985,910
depmap,OncotreeSubtype,outcome,SNRPB2,0.1612052552023612,910
depmap,OncotreeSubtype,outcome,PCNA,0.12411054229364166,910
depmap,OncotreeSubtype,outcome,PELO,0.13074348352671245,910
depmap,OncotreeSubtype,outcome,ESPL1,0.1277572842429875,910
depmap,OncotreeSubtype,outcome,ACO2,0.2414074613170376,910
depmap,OncotreeSubtype,outcome,GUK1,0.12168970491524278,910
depmap,OncotreeSubtype,outcome,RPL23A,0.1096255873719447,202
depmap,OncotreeSubtype,outcome,DHFR,0.2569127507146912,856
depmap,OncotreeSubtype,outcome,EP300,0.3257486523145245,910
depmap,OncotreeSubtype,outcome,CDK1,0.17427485348732621,910
depmap,OncotreeSubtype,outcome,SRSF3,0.10937280899082244,910
depmap,OncotreeSubtype,outcome,TIMM10,0.1053226679160498,910
depmap,OncotreeSubtype,outcome,PGK1,0.1635414889668195,910
depmap,OncotreeSubtype,outcome,PKMYT1,0.13145702687554828,910
depmap,OncotreeSubtype,outcome,UBE2N,0.173601705037347,910
depmap,OncotreeSubtype,outcome,TSC2,0.20585627997183303,910
depmap,OncotreeSubtype,outcome,PPP1R15B,0.2080943833429824,910
depmap,OncotreeSubtype,outcome,KEAP1,0.16618699383295163,910
depmap,OncotreeSubtype,outcome,CENPW,0.11944574772447075,910
depmap,OncotreeSubtype,outcome,NAPG,0.11577073981691637,910
depmap,OncotreeSubtype,outcome,PSMA3,0.16593673227628578,910
depmap,OncotreeSubtype,outcome,WDR73,0.1391574791760101,910
depmap,OncotreeSubtype,outcome,RRN3,0.08569429142627347,202
depmap,OncotreeSubtype,outcome,MRPL57,0.12672349169106967,910
depmap,OncotreeSubtype,outcome,MMS22L,0.09085634382961259,910
depmap,OncotreeSubtype,outcome,DBR1,0.07824754727274516,910
depmap,OncotreeSubtype,outcome,SNRPF,0.11904545025389777,910
depmap,OncotreeSubtype,outcome,MAGOH,0.13518445576533347,910
depmap,OncotreeSubtype,outcome,SEPSECS,0.2350344374240049,910
depmap,OncotreeSubtype,outcome,ANKLE2,0.09103318092083022,910
depmap,OncotreeSubtype,outcome,GPN2,0.10288189963857818,910
depmap,OncotreeSubtype,outcome,WEE1,0.09370125820837091,910
depmap,OncotreeSubtype,outcome,UBE2D3,0.15679364620579986,910
depmap,OncotreeSubtype,outcome,CBFB,0.4387473898443569,910
depmap,OncotreeSubtype,outcome,TINF2,0.11929417937189625,910
depmap,OncotreeSubtype,outcome,TRPM7,0.29599226981799326,910
depmap,OncotreeSubtype,outcome,MAT2A,0.2233045278499683,910
depmap,OncotreeSubtype,outcome,TAMM41,0.1058492847022961,910
depmap,OncotreeSubtype,outcome,DDX3X,0.2166917707144353,910
depmap,OncotreeSubtype,outcome,NPM1,0.14754861278237955,202
depmap,OncotreeSubtype,outcome,WNK1,0.2722779541557715,910
depmap,OncotreeSubtype,outcome,SCD,0.2202360581420934,910
depmap,OncotreeSubtype,outcome,CDC45,0.08129832117912525,910
depmap,OncotreeSubtype,outcome,ACTB,0.19797587598061156,910
depmap,OncotreeSubtype,outcome,USP7,0.17963339051799973,910
depmap,OncotreeSubtype,outcome,TXNRD1,0.22390629237783255,910
depmap,OncotreeSubtype,outcome,ORC6,0.13363409517342278,910
depmap,OncotreeSubtype,outcome,MRPL33,0.13902120518587857,910
