dataset,item,method,n_cells,r1_pearson,rhalf_pearson,rhalf_spearman,sb_pred_rhalf,full_reliability_sb,in_a61,in_marginal,in_all4,r_wt
ctrpv2,BRD-K66453893,marginal,495,0.16230277884364197,0.9759310166871851,0.9673846787577244,0.9795316590246289,0.9878189151799598,True,True,True,0.2590591922437043
ctrpv2,BRD-K66453893,residualized,495,0.08998711828080552,0.9595774567938852,0.9556048070655478,0.9606682143332016,0.979371806372864,True,True,True,0.2745713705580251
ctrpv2,BRD-K66453893,within_tissue,495,0.07486953038332159,0.9668249473035326,0.9575458944245016,0.9523568327961832,0.9831326866471012,True,True,True,0.2590591922437043
ctrpv2,BRD-K66532283,adae,398,0.09785149449603099,0.9552492203379227,0.9485098952888122,0.9557218945848291,0.9771124932839287,False,True,False,0.1847876277057173
ctrpv2,BRD-K66532283,between_tissue,398,0.2593688124840211,0.991067508239999,0.9875982499249304,0.9858536751853518,0.9955137172782771,False,True,False,
ctrpv2,BRD-K66532283,dann,398,0.17447397634374673,0.9728912131553822,0.9656837531753298,0.9767757393341633,0.986259360544639,False,True,False,0.2013005560649473
ctrpv2,BRD-K66532283,irm,398,0.16589580259120448,0.9617065340129622,0.9527779126951412,0.9753568970293878,0.9804795134628508,False,True,False,0.1238286675066481
ctrpv2,BRD-K66532283,marginal,398,0.10587547976272509,0.9564696210777199,0.9487151012819565,0.959290148175451,0.977750546978439,False,True,False,0.1857772405394131
ctrpv2,BRD-K66532283,residualized,398,0.0786484633277615,0.9598054542525469,0.9527523468520925,0.9444044451274024,0.9794905429718875,False,True,False,0.2257952472585769
ctrpv2,BRD-K66532283,within_tissue,398,0.1274575733214015,0.9430672484403363,0.937285416395943,0.966743311148534,0.9706995465003269,False,True,False,0.1857772405394131
ctrpv2,BRD-K71781559,adae,127,0.04545511600169636,0.8364881100390873,0.8225273489064324,0.7500024655559169,0.9109649068419874,False,False,False,-0.0591368953174576
ctrpv2,BRD-K71781559,between_tissue,127,0.28694455117010803,0.9646226394292313,0.9538354908671289,0.9620524685593667,0.9819927960409504,False,False,False,
ctrpv2,BRD-K71781559,dann,127,0.032850807296853676,0.8066563270497751,0.7823243731310312,0.6815183416438172,0.8929825943897419,False,False,False,0.0356505459806463
ctrpv2,BRD-K71781559,irm,127,0.08815283303525426,0.7329915500593501,0.7245330424076217,0.8589667308977317,0.8459262828306892,False,False,False,-0.0088102830526855
ctrpv2,BRD-K71781559,marginal,127,0.047170738132612564,0.7780558102838118,0.7714906258721459,0.7572153294358496,0.8751759149333104,False,False,False,0.0160827210545682
ctrpv2,BRD-K71781559,residualized,127,0.02282411989251462,0.7817981879113118,0.7722874309410218,0.5953882953777364,0.8775384251880556,False,False,False,-0.0123236447848864
ctrpv2,BRD-K71781559,within_tissue,127,,0.6413636696048153,0.6392385023201805,,0.7815009939378442,False,False,False,0.0160827210545682
ctrpv2,BRD-K71935468,adae,322,0.09512311491059149,0.9419460593867252,0.9299733326045118,0.9442112384847127,0.9701052764402692,False,True,False,0.1536875667148055
ctrpv2,BRD-K71935468,between_tissue,322,0.1796525125984707,0.978920673553735,0.9726374153378256,0.9724201049001758,0.9893480690115735,False,True,False,
ctrpv2,BRD-K71935468,dann,322,0.14843083782173122,0.9674472255392594,0.9549647325332318,0.9655916832455478,0.9834543086908885,False,True,False,0.2069914830707943
ctrpv2,BRD-K71935468,irm,322,0.20423901366222424,0.9496214626957521,0.9366741192107331,0.9763716591280522,0.9741598365281694,False,True,False,0.0936128633108961
ctrpv2,BRD-K71935468,marginal,322,0.13187965078435943,0.9582331065494264,0.9439510595548656,0.9607198588298169,0.9786711330173706,False,True,False,0.18720307143424
ctrpv2,BRD-K71935468,residualized,322,0.11599552041445785,0.950940156431755,0.9428458629890303,0.9548038408386849,0.974853229912508,False,True,False,0.2102106258676482
ctrpv2,BRD-K71935468,within_tissue,322,0.11677585348095652,0.9544350220049356,0.939391499018112,0.9551301554953368,0.9766863684481452,False,True,False,0.18720307143424
ctrpv2,BRD-K80183349,adae,385,0.07427079101174752,0.9565023354624168,0.950242439133814,0.9390394961218061,0.9777676398595748,False,False,False,0.1364112760617994
ctrpv2,BRD-K80183349,between_tissue,385,0.3664021909293977,0.98790769725006,0.985711617506188,0.9910739271453335,0.993917070311329,False,False,False,
ctrpv2,BRD-K80183349,dann,385,0.12461518831325266,0.9689149694278332,0.957473029306087,0.964704361529483,0.9842121010532008,False,False,False,0.006472623047948
ctrpv2,BRD-K80183349,irm,385,0.03206457453580985,0.9582422153002256,0.9483577636420311,0.8641367092999923,0.9786758837218856,False,False,False,0.0171683241413634
ctrpv2,BRD-K80183349,marginal,385,0.1574686970684794,0.9673540055742377,0.9587852671188412,0.9728884935629135,0.9834061412774395,False,False,False,0.0094760441100107
ctrpv2,BRD-K80183349,residualized,385,0.0854599477962706,0.942812122318817,0.9276543406094019,0.9472061438696243,0.9705643808661606,False,False,False,0.1149823094681544
ctrpv2,BRD-K80183349,within_tissue,385,0.07312817717703803,0.9528352488746279,0.9407772736905349,0.938074297822396,0.9758480644219465,False,False,False,0.0094760441100107
ctrpv2,BRD-K85133207,adae,313,0.07813420984782644,0.9395238024807263,0.9332668026658396,0.9296865475400932,0.9688190485510298,False,False,False,0.1596274090906533
ctrpv2,BRD-K85133207,between_tissue,313,0.33390280526812854,0.9869100704973943,0.9832062432051416,0.98737374622776,0.9934119164742424,False,False,False,
ctrpv2,BRD-K85133207,dann,313,0.09782299959205866,0.9530407327302128,0.940713352931307,0.9441810749755731,0.9759558177754227,False,False,False,0.061831753842704
ctrpv2,BRD-K85133207,irm,313,0.04859975715998379,0.9321938016382816,0.918408347856732,0.8885029368789346,0.9649071442501128,False,False,False,-0.0011143745068727
ctrpv2,BRD-K85133207,marginal,313,0.178397990426672,0.9521845339828561,0.9442801243925592,0.9713244820070317,0.9755066874136173,False,False,False,0.0623535801966669
ctrpv2,BRD-K85133207,residualized,313,0.08451673450409428,0.9275177761668756,0.9218949263430745,0.935072540980497,0.9623960802181213,False,False,False,0.1987783179242017
ctrpv2,BRD-K85133207,within_tissue,313,0.10953074280861277,0.9189115508956437,0.9185992864125284,0.9504669230559916,0.9577424769440214,False,False,False,0.0623535801966669
ctrpv2,BRD-K92856060,adae,468,0.03909046749037243,0.960278668693556,0.9539650143255631,0.9049364830236308,0.9797368956052985,False,True,False,0.1825934420642659
ctrpv2,BRD-K92856060,between_tissue,468,0.21105094389663237,0.9881385463239674,0.9851819788688024,0.9842760119311355,0.9940338897920549,False,True,False,
ctrpv2,BRD-K92856060,dann,468,0.14778345964552944,0.9714588407109715,0.9639131152599406,0.9759488779922932,0.9855228226429846,False,True,False,0.1607443210239322
ctrpv2,BRD-K92856060,irm,468,0.06261051372392547,0.9599625058358031,0.9464466913078879,0.9398656356899447,0.9795723162841203,False,True,False,0.1060697901194097
ctrpv2,BRD-K92856060,marginal,468,0.11580405295297122,0.9645219975402549,0.954957432552785,0.9684016486837039,0.9819406438287959,False,True,False,0.160332023934183
ctrpv2,BRD-K92856060,residualized,468,0.12824464270771158,0.9430642829453489,0.9418076423085058,0.9717704961670497,0.9706979755871245,False,True,False,0.2015588700642802
ctrpv2,BRD-K92856060,within_tissue,468,0.1279953844699245,0.9557809361424855,0.9435710950620795,0.9717092187918577,0.9773905844768429,False,True,False,0.160332023934183
ctrpv2,BRD-K94991378,adae,283,0.17599273999353884,0.9280763107054371,0.9202658421199132,0.9678611573340398,0.9626966583764272,False,False,False,0.1018778259293873
ctrpv2,BRD-K94991378,between_tissue,283,0.2557879875638955,0.979618820984556,0.9768383103722235,0.9797825162173042,0.9897044932087948,False,False,False,
ctrpv2,BRD-K94991378,dann,283,0.13368946943225318,0.9463039645107966,0.9309582733488876,0.9560617046406744,0.9724112798060811,False,False,False,0.1855501122392299
