Symbol,variance
FAAH2,1.0863861536442116
ZNRF3,1.0860496490783058
EFHD1,1.0856826482359152
JUNB,1.0836575231077203
CPXM1,1.0831687403265804
C1GALT1,1.0829530946712917
CAMSAP2,1.0822107712987605
SLC20A2,1.0818729975203074
SPARCL1,1.0809371577121558
THEM4,1.080758122512332
HIST1H2BG,1.0807546364717346
RALYL,1.0806258432061193
NUP210,1.0797586507048558
TRAF3IP2,1.079484396898606
KLF13,1.0793740757452623
TESPA1,1.0783373100918603
USP43,1.0770673112699565
HEATR5A,1.0767661570744946
FGR,1.076530250603943
FAM117A,1.0761653921463092
TRIP13,1.0760026969121257
TMX4,1.075925092045837
TIGD2,1.0758970068093696
SLC7A5,1.0753861525777733
SHOX2,1.0752646259181087
KLHL24,1.074837226768637
PRSS1,1.074592155477411
SLC25A19,1.0744830197702973
SCARB2,1.0740211868903136
ROBO2,1.073994002178287
ENO3,1.0737005899499472
C1orf21,1.0734968711972652
KIAA1522,1.0732164131734827
ASAP1,1.0730479021135506
SPON1,1.0730021450886882
SAP30,1.072584290066516
SMOC2,1.0724927036897867
SCN2A,1.07198263570035
PHACTR2,1.0710883796055
CENPA,1.0710857442902761
CSK,1.070572608925253
MCM4,1.0698936164269568
DEPDC1B,1.069406627569882
KANK2,1.0692183699633473
UNC13C,1.0690440309006686
Unnamed: 17693,1.0688502158580693
MALT1,1.0686807035979642
CISH,1.0683555747133586
EMX2,1.0677189706403072
SLC38A6,1.0672649464787616
MFHAS1,1.0671621876262982
MYL5,1.0668345569122315
B3GNT9,1.0667892128891947
KLHL9,1.0656849542752893
SLC1A4,1.06551533714309
C2orf88,1.0652061078945716
SNTB2,1.0647308350979785
C17orf96,1.0639091629306052
B9D1,1.0638704061013426
RASSF6,1.0637239904775704
TMPRSS3,1.063292375181634
INADL,1.0630562209256995
C9orf89,1.0622512524789258
AICDA,1.061638757161533
SLFN12,1.061572483038714
PSG1,1.061471207254373
ZNF268,1.0612803372650843
REG4,1.0612102153777287
SULT1C2,1.061105591455786
PTMS,1.060407584079797
CLDN16,1.059889838557288
TRPV2,1.059701123806904
ADAMTS6,1.0595727404962334
ZNF350,1.0594793891838772
SLC12A7,1.0594286333174994
EPS8L1,1.0594124530087892
FBXO5,1.0591605056539537
C11orf1,1.0588885890391972
GCLM,1.0584793296684376
SPRR1A,1.0580196204466585
TBC1D9,1.057594867018759
NRCAM,1.056972406116031
CDCA8,1.056275850856452
ATAD5,1.0554838894532408
CKAP2L,1.0549490352516064
DIAPH3,1.0545920748764814
CXCL12,1.05442163500893
CD180,1.0541979568298434
NFIA,1.0536069508524482
ABCA12,1.0535792933368424
MCM10,1.0533005211611663
SLC19A2,1.0532757777289818
ELOVL7,1.0531480021845354
KRCC1,1.0529881929622813
NSUN7,1.0524520205706767
BCAS3,1.0521331502291236
CCDC8,1.0517640204216854
UBE2QL1,1.0509135903510392
TUBE1,1.0507424707488915
CCNG1,1.050656261980762
KLHDC7A,1.0505560245031087
ARHGAP5,1.0504926912367
RELN,1.0504137641151732
C9orf116,1.0500382069273808
BCL2L15,1.0500089940112236
AGMAT,1.0499839829256767
RNF149,1.0498453459084502
ZBED3,1.049803152692703
ARRDC3,1.0497664488068335
SPDEF,1.04923503858423
KIF11,1.0492306614483609
TLE4,1.0492218382990512
DBP,1.0491667459615395
ZNF429,1.048755091108981
CTPS2,1.0484910624673434
PELI1,1.048482024726619
WWC1,1.0484185804170691
TOP2A,1.048079446409202
GABRP,1.047470946008651
CCRL2,1.0472863299852748
NUAK1,1.0466580893148427
PRR16,1.045943777946069
RNF24,1.0455220928904596
GMDS,1.0451150114411831
FNDC4,1.0437476093605889
CR2,1.0433545037132084
GPRASP2,1.0432952000741091
TMEM101,1.0432767468663728
RAB9B,1.043196299425884
SPRED1,1.0429613910820248
SH2D2A,1.0422531083082383
ANKMY2,1.0422052536691995
HOMER1,1.0413194750099977
C8orf47,1.041289300421904
HMHA1,1.0411196886945266
ARL4D,1.0408463360779625
RANGRF,1.0406316625412493
CPED1,1.0404990278560242
TCEAL5,1.0399527757893239
CPD,1.039943829690115
DNAJB6,1.0397542912312063
CMTM4,1.0394923721999116
TMEM176B,1.0382554000304767
CYFIP1,1.0381454463640931
SMIM6,1.0377695698777396
CAT,1.0371304001911696
FAM126A,1.0370992975755402
USP9Y,1.0368808840607262
SLC25A20,1.0362731114543233
SMPD1,1.0358791564304588
RAD51,1.0351965101337806
LDLRAP1,1.0349289570637257
BARD1,1.0347433650435576
JSRP1,1.0346790308974116
EIF4E3,1.03436296604121
CBLC,1.0340730346993994
YPEL1,1.0338353057602265
LGR6,1.0334935273015056
TPK1,1.0332199096174055
AIFM2,1.0329935240389956
BIVM,1.032506803660334
TTR,1.032230038564051
ECI2,1.032187499193276
ABHD5,1.0317361395998461
PDCD4,1.0317159349171119
FRAT2,1.0314714737428432
ZNF385B,1.0309281981211944
MAP4K1,1.030743463790092
PRDM1,1.030571204822636
RTTN,1.030349236278792
INSL4,1.030234504383917
HAVCR1,1.0299018773795898
BCL9L,1.0297814719717988
TMEM27,1.0294088790734548
EGFL7,1.027575170158392
B3GNT2,1.0273230710125494
HIST1H4C,1.0265102817678895
ELF4,1.0264487725786964
CDK2,1.0262240104413416
GAS2,1.0261322306524228
JARID2,1.0250647479956045
SEPT11,1.0243469832050807
MICALL1,1.0238058801454444
EBP,1.023467172318563
SMO,1.0232155783691403
ESM1,1.0231565228848374
SP100,1.02300190703452
SNX24,1.022909704299088
LINC00312,1.020610137171684
NTSR1,1.020498808702732
SKA3,1.020466382179031
SLC1A5,1.0196549261825598
COL2A1,1.0191451581110496
PTPN12,1.018952323358345
DPYSL2,1.0187558225280853
PORCN,1.0182518706888062
VANGL1,1.0179681850890931
P2RX4,1.017816161446912
PRKCD,1.0168565830005636
ZNF880,1.016588296863201
BIRC5,1.0165580287016747
RAB12,1.0157914070461584
MYOM2,1.0155638727338079
MOSPD1,1.015472635810183
IRAK3,1.0148315494421953
IL1RAPL1,1.014784253707264
LYPD3,1.0147464714702823
SV2B,1.0145731348316318
CDH11,1.0143845666054259
NFKBIE,1.0139277957722521
ACPL2,1.0137546833605326
ANKRD36BP2,1.0137234832341713
STK10,1.0134686173032053
TAF4B,1.0134222779963304
SLC2A9,1.0133719311927634
H2AFY2,1.0127597281649114
CD14,1.0126479296013866
LHX8,1.012605614225374
HRCT1,1.0122720901270388
ELMO3,1.0119628292866778
HLTF,1.0111577199963917
FBN1,1.011109620120112
CDC42EP5,1.010969149126838
GAD1,1.0106745280660012
CDKN3,1.010228013501191
ZNF345,1.0098204750248199
TAOK3,1.0098120806301525
WNT5B,1.0097044808923543
C11orf95,1.0095889165635785
NPM3,1.0090533413897071
THBS4,1.0088816609726436
HEXB,1.0080534716256675
SCAND3,1.007861528722226
GPC6,1.0077114346219982
NAT14,1.007553032792494
TPRG1,1.0074719636647924
ZNF502,1.007374064390602
ITGA8,1.0062032297723529
RFXAP,1.0055714023915336
MMP3,1.0054950745868343
GRAMD1A,1.0041958082329698
KMO,1.0039475690056734
GRN,1.0037601102847309
ORC1,1.0030483466278437
COLEC10,1.002954976937246
TAL1,1.0029301063061753
KLF7,1.0029164887954582
GJA1,1.0026949373475218
GAMT,1.0026016826711326
C9orf64,1.0020046235962883
CALHM2,1.001704820571837
FAM229B,1.0016437194566026
SNRPA1,1.0014156761299442
FAIM,1.001300562335058
TNFRSF10D,1.0003200134691725
TLR10,1.0001999154563705
TAF5,1.0001348291621928
ZNF439,0.9999932019094148
CDH12,0.9996034651809866
PID1,0.9991356657517448
NDRG2,0.998645361592441
DPEP1,0.9982994903599014
ARHGEF16,0.9981955027284101
IL23A,0.9980273188246851
ACSS2,0.997936990679892
KIF4A,0.9978264359593141
FLG,0.9977888223469521
Unnamed: 1872,0.9977662528563247
KRTAP1-5,0.9970537645880408
PDK4,0.9969700060281422
SUSD1,0.9967820002380452
ZMYND11,0.9965987577485912
BACH2,0.9965832240853567
IKZF3,0.9963538999947795
HCK,0.9963339392288134
PSIP1,0.9962855256225726
AGTRAP,0.9941072373155241
LIG1,0.9935412753828837
AVEN,0.9933471000138473
LRRC4C,0.9929783805621408
CHEK1,0.9924039904034979
TMEM243,0.9923843398358607
STS,0.9923355534658694
HDC,0.9916289722806628
NOG,0.9915152426525463
MAMDC2,0.990889728051891
RFFL,0.9907698042448734
SCN9A,0.9906269686310868
BMPR2,0.9905936860649505
SRSF8,0.990581393018764
MAD2L1,0.9904518776345284
LMLN,0.9903338588055455
SLC31A2,0.9900344942572646
NUSAP1,0.9894074059250645
TRERF1,0.9890068242667025
SLFN5,0.9889440197657177
C4orf46,0.9887281985573412
ZDBF2,0.9887012950915336
AMBP,0.9886994887477281
CLDN11,0.988114934437484
GLYATL2,0.9880437814067979
MYO19,0.9879343337403299
TTC9,0.987746973837842
ZMAT3,0.9863788225031835
NTNG1,0.9862637174352297
DENND3,0.9861849043718559
HPS3,0.9859058465960832
MORN2,0.9850775876714822
PTGS1,0.985005611717276
ZBTB16,0.984897448688963
LMNB1,0.9847786800457193
PAIP1,0.98471888161076
KDM5B,0.984295550515047
CHL1,0.984010400423596
ST3GAL5,0.9838351552338553
CTNNA2,0.9832466233756154
EXOC5P1,0.9831742972620056
C2CD4B,0.9829638645689043
CLMN,0.9828764957385671
SPDL1,0.9824835401832895
Unnamed: 17663,0.9820109227529624
ZNF428,0.9815800165230109
RXRA,0.9805583547610807
TMEM185B,0.9802750703376669
GZMA,0.9801387057665522
RGS19,0.9800178859172559
GCAT,0.9793547137889497
ABP1,0.979204105325264
TM4SF5,0.9791907908963788
BZW2,0.9790112131280593
PRSS12,0.9786116605112836
FBLN1,0.978493688656603
KLF10,0.9784874452372622
HS3ST4,0.9781640333315985
GNPDA1,0.977872081351193
RAB7L1,0.977743739750419
ABHD3,0.97750373871991
ZNF329,0.9772047908973763
PARD6A,0.97714502905554
Unnamed: 12769,0.9768459158338593
ICAM4,0.9766010878868335
SOD2,0.9765569281416051
SLC7A3,0.976449244816512
RASL11A,0.9758167499359619
TRIB1,0.9757864858736743
ARRDC2,0.9755654983166413
ZNF708,0.975144489894967
KLHDC9,0.9749582088239468
GFPT1,0.9748004604318348
MFSD1,0.9746503039124864
CHCHD6,0.9745187350038672
CLTB,0.9745103598061515
SEMA6A,0.9742131923691955
FASN,0.9734288760588969
ZNF140,0.9733673552143103
REL,0.9732126191227605
ATP11A,0.9731195905688317
PIK3CG,0.9728300158826247
TET1,0.9724586586503416
FOXE1,0.9715797556197608
IFNGR1,0.9710535395991895
HSPG2,0.9710530367979443
ERBB3,0.9706444718349363
ZNF671,0.9697626282739014
MKI67,0.9692838088847823
ZC3H12C,0.9687221481400409
TPTE2,0.9683886741571194
NPNT,0.9683866718808561
FIGNL1,0.9682038094388886
ATAD2,0.9679435111671888
GFRA2,0.9677652583147838
NLRP1,0.9677424817304692
ABHD6,0.9675483157089821
TF,0.9671671288428036
PCDHB10,0.9671306978971845
INSR,0.9671036945563035
ZNF488,0.9669329512459137
DGAT2,0.9668196901050508
HBB,0.9667592207487135
ZNF629,0.9667334553465406
CD276,0.9665861904450961
CTTNBP2,0.9663384930432516
CDC20,0.9659842944196935
SHISA4,0.9654599443798645
ZNF69,0.9652252605956712
CCDC92,0.965152380828025
GPR64,0.9648296578913572
TNFRSF14,0.9648240757109262
UBE2E3,0.9647708490301234
EVA1B,0.9645780161214226
SYT4,0.9645641658535281
ETV1,0.964373389035793
TRIO,0.9638008439853581
NME7,0.9637578174874633
RPS14,0.9631073671857111
EGLN3,0.963042757892668
GSTZ1,0.962431904246345
CPEB4,0.9621264751529216
ARSJ,0.9618708104530933
PRRX2,0.9615193236722731
IDNK,0.9613209422547783
CLIC2,0.960964079358702
ST3GAL1,0.960607894575091
HJURP,0.9597835929051178
DEAF1,0.958799764264216
LGR5,0.9584758630789427
SMC2,0.9582664094110271
C4orf33,0.9578455736493113
PPFIBP2,0.9575830495986125
ENG,0.9575739666239262
ZNF354A,0.9573186732580629
MDFI,0.9573080936395094
A1BG,0.9569498612428082
TTC8,0.9565130607992177
DSEL,0.9564098690970055
FNBP1L,0.9559569928855699
PDE7A,0.9549686183036249
STAT6,0.9547696785845039
HMGA1,0.9543989241187975
TIMELESS,0.9538776164629262
CHST14,0.9533145057170167
PTGFR,0.9531334798222002
ELANE,0.9527745573068106
SLC25A24,0.9515373914052787
ZNF93,0.9511825787353253
FAM102A,0.9511663772925878
HERPUD1,0.950875808197207
DNASE2,0.9506612001211178
SHC4,0.9503739674487107
CENPH,0.950123477176457
TBC1D12,0.9497753075598037
NCAPD2,0.9492864574200212
AARD,0.9492220785526367
ECHDC1,0.9487061323692803
PDPN,0.9484887505623146
PTPLB,0.9484779362676697
PRKAA2,0.9484547579517065
BCAS1,0.9484086222157994
CEP152,0.9474478052197278
PLCH1,0.947064937251389
UTS2,0.946925269489311
MSRB1,0.9460684845853334
CD247,0.9459950908883505
ROBO1,0.9455782344886886
MT1M,0.9449104631513738
GPRC5B,0.9447907055305181
MAPKAPK3,0.9444370618000903
MYO1F,0.9441816543256457
TMEM38A,0.9438919122976752
ZNF124,0.9435120625924758
KCNJ15,0.9433635212710539
ALDH6A1,0.9431662231583936
PLGRKT,0.9430586298575792
LPIN1,0.9427776154625948
AKR7A3,0.9422611474263493
GAB3,0.9422390784599095
IDI1,0.9420293552011048
TMEM178A,0.9417909255372137
DSCAML1,0.9413011951986783
KIF18A,0.940946889283808
GYG1,0.9408249343830711
KLHL15,0.9406702329524576
DHRS7,0.9405029368567931
TMEM55A,0.940056648349365
CIDEB,0.9399053283466662
ZNF773,0.9397880769853469
MGAT4B,0.9394903293230806
ENPP1,0.9394101137334775
E2F8,0.9391223722739058
SLC3A2,0.9390577365387376
STEAP4,0.9390044873069995
RUFY3,0.9386392639935307
SEMA4B,0.9383678472424136
MTMR11,0.9380417353759903
PEPD,0.9378936859826202
NFE2,0.9378299159985357
NR0B2,0.9376407815380228
BAI3,0.9373609584469617
NAGLU,0.9368711122922213
HMGB2,0.9364674100469568
CLIC4,0.9363745359248163
HAUS1,0.9361617013050062
TRIP11,0.9360109950154807
TXNDC16,0.935984176027558
IFIH1,0.9349540509559017
OSBPL6,0.9345745241953087
TLCD3A,0.9344566933049628
PIP,0.9339776092940985
CHRNA1,0.933787377731146
PAN2,0.9336716029067774
PCBD2,0.9332453212266655
GTSE1,0.9332155766086918
CH25H,0.9328796723442947
LPIN3,0.9327193235713338
DOPEY2,0.9325559273382673
CDC25C,0.9324512758976804
TPX2,0.9321316963032661
VAT1,0.9320945065406738
GZMB,0.9319910902322438
TMEM141,0.931956481130744
COLEC11,0.9316792464850542
FBLN5,0.9313994257873186
PPBP,0.9312561239307707
TMEM120A,0.931058096594225
FAM214A,0.9310405013464037
SLC25A10,0.9309469279435089
KBTBD7,0.9301749178172863
SCD,0.9300527448960113
PLCXD3,0.9300067413413947
ZNF431,0.9298883160976833
CCDC71,0.9295429739079315
CARD11,0.9292478107300659
CDC42BPB,0.9288788644290681
FOXO3,0.9287854804969862
CFLAR,0.9287784678796535
ELAVL3,0.9285516041427914
IER2,0.9284296354780172
MROH6,0.9282416333415792
BTBD3,0.9281809412971532
CNN2,0.9280823226703987
MEX3D,0.9280632079623935
DOK4,0.9276950364083063
BAG1,0.9276897279871077
ENPP5,0.9275146482238567
VEGFA,0.9268464811016862
RGS1,0.9266886051812575
CD248,0.926173879868106
CASD1,0.9257741337998247
MYO5B,0.9253648562033361
HIBADH,0.9249396890323632
PLXNB1,0.9240375351150762
CREB3L4,0.9239315196838166
CCNB1,0.923076427098612
ELOVL6,0.922859985178064
FGF14,0.9228333489636554
SLC6A14,0.922158726547487
BMI1,0.9215362035394482
CAB39L,0.921071749643004
NT5M,0.9208516522153962
FAM127C,0.9207705594396856
ZNF626,0.9206876096181564
NCAPD3,0.9206701009156633
HABP4,0.9203201317580099
BFSP2,0.9200993821739719
SLC38A2,0.9198685866503082
SLC35F2,0.9198173111963897
NR1H4,0.9195947570385036
STIL,0.9192368287545201
CHAC2,0.9191207909418541
GINS3,0.9190548719158608
SCGB2A1,0.9189414954835471
PTAFR,0.9189346498966411
ZNF879,0.9187015581500679
ZNF266,0.9180787333168003
LRRC8A,0.9180115187307991
Unnamed: 17249,0.9179289287898019
CAMK4,0.9179081969551501
PTPRD,0.9173356274104926
GRHL3,0.9172199492423853
C17orf58,0.916779072922428
TRIM63,0.9164448861986846
FAM45A,0.9156489223484172
ZDHHC4,0.915521373931204
PSMC3IP,0.9152392987814846
ERO1L,0.915071989807365
ZNF77,0.9150656087768221
AMDHD1,0.9148335986899033
JAK1,0.9131612428990441
SLC2A8,0.9131004074176241
BTN3A3,0.912473949229966
CDCA2,0.912398257035782
TTLL7,0.9123445817691551
CCDC152,0.9122551045497641
TAPBPL,0.9122182504529552
PAEP,0.9118575214123554
ASF1B,0.9118348108798002
HMGB1,0.9117413793735621
CBFA2T3,0.9116214100663893
COL21A1,0.9116188690148059
SFT2D2,0.9116072777622358
ECHDC2,0.9112549916436422
CISD3,0.9109011131412029
SLC2A10,0.9102012728315749
SAMHD1,0.9099523625640284
AADAC,0.9098039640221274
APBB2,0.9097178102051673
CCDC138,0.9095953945359584
C4orf3,0.9091021789568687
PLEKHA4,0.9089736195348068
SAV1,0.9086868960435842
ZNF222,0.9072527684030569
SCGB1A1,0.9070920064458717
CHST12,0.9069212262268447
SH2D3C,0.9062318565346411
SCUBE2,0.9060377868478655
NTRK1,0.9057699876789019
EDN2,0.9055824227205489
MB21D1,0.9053999052948274
UBXN8,0.9050769611030666
REG1A,0.904948925058996
ZNF302,0.9049446649998509
MANBA,0.9047603854052485
MAPRE2,0.9043043788067671
PPP3CA,0.9041617328954183
BARX1,0.9041193343886907
DESI1,0.9040817840971622
ABR,0.9038279815865461
MAGEE1,0.9037052474502746
MIB2,0.9032849840577205
KIF23,0.9032768526731932
OBFC1,0.9032035684608086
MYH9,0.9029109897262858
DCBLD1,0.9025085832489481
CCL26,0.90250657292404
PIP4K2C,0.9023115995850909
KLF9,0.9022224637991686
GDPD5,0.9013301069608595
COPG2,0.9011889088192072
ZNF585A,0.9011614525808282
CDC14B,0.901043870536606
ITGAV,0.9006090603883876
ADAM28,0.9004951410218035
LRRC20,0.9001501270921614
MYBPC2,0.9000238231160669
PPP1R3B,0.8998102633669565
BANK1,0.8996671171889666
UBE2J1,0.8990331927743357
LIN28B,0.8982036787901874
JDP2,0.8981279694419683
PARD3,0.8975127839727607
HAUS8,0.8974869543899286
LRP3,0.8973267269776508
SHC3,0.8972999871711431
SNX25,0.8964575831897643
NAPSA,0.8963170380429992
ANKRD6,0.896116464589261
TUBA1C,0.8961051710113866
ITPKC,0.8958985776381636
ISYNA1,0.8958792242964502
TDRD9,0.8957219741168325
FOXA2,0.8955318805013741
RRAGB,0.89504783345829
IQCA1,0.8950314823081408
C5orf54,0.8949880231927186
MEIS2,0.894783768428107
CASK,0.8946568724421637
PRKCE,0.8945048567591916
KIAA1147,0.8942277824078843
PPL,0.8939245663351505
PEBP1,0.8938351757392976
ODAM,0.892281112737789
PAFAH1B3,0.8921674597621988
SDF2L1,0.8921533514978678
PDIK1L,0.8918933211402849
FAM162B,0.8917128431083022
AMMECR1,0.8916473947625133
CPLX1,0.891166353539154
PHYHIPL,0.8910300443038097
TRDC,0.890881701155271
CUX2,0.8907605557836742
SLC35B4,0.8905647990272363
TBCK,0.8903232634706115
DGKD,0.8903022316575218
TIGD1,0.8901420646829925
ABCC4,0.8901210235655591
LYPLAL1,0.8898875139403599
STX7,0.88974536890935
DSTN,0.8896334998930108
C1orf53,0.8895132561680549
ZEB2,0.8894463201119915
NEK3,0.8893524819604464
BTD,0.8893387351005988
MPPED2,0.8892771133444582
LPGAT1,0.8887310263096956
GPR137C,0.8886648969575277
AJAP1,0.8885395070069843
MLLT3,0.888383620355929
GAPT,0.8883462435708994
TOX,0.8879159295086022
PRCP,0.8878752153600468
LARGE,0.8873611898400242
NRM,0.8871925018473196
ITGB1BP1,0.886748361078444
LNP1,0.8854991422563943
EXO5,0.8853417624761574
LPIN2,0.8853286124591312
TEX30,0.8851181381203963
PPM1K,0.8844793031786025
ZNF738,0.8842597212431373
APOA2,0.8837058948698793
IDS,0.883271007804208
AMOT,0.8831647620675024
GNA14,0.8830863554713547
TMEM14A,0.8829644955973163
IFT43,0.8827400701558252
FADS2,0.8822257505066216
SLC39A11,0.8812345346580037
HNF1B,0.8812206001259427
IRF2BPL,0.8808909833269677
ZNF57,0.8807642491887585
NSUN5P2,0.8802180297185854
C9orf24,0.8796973633371622
UQCC5,0.8795531236825177
Unnamed: 12064,0.8792330744794888
NRG1,0.8790409067980454
WSB2,0.8785507300708425
YBX2,0.8783963240901489
SC5DL,0.8777219223600443
QDPR,0.8776695780466499
DHRS1,0.877464138512872
SMAD3,0.8772969897617716
KIFAP3,0.8771762269604626
FMN2,0.8770519226133956
PDK1,0.877049997694459
MIPEP,0.8767803441947594
C7orf50,0.8767201687400237
IQGAP1,0.876548364065009
WDR35,0.8764872394725666
IGF2BP1,0.8764791889578508
PRPS2,0.8758023481517083
CDCA5,0.8757292481473419
ADRA2A,0.8755789330873294
SSPN,0.8750362145781222
CBLN2,0.8748813339495447
AEN,0.8746873020931707
CDC25B,0.874390935963755
FBXL13,0.8740831507282971
OLFML2A,0.8739852539965093
BFSP1,0.8738187527169079
RAB42,0.8738013679276211
RHOG,0.8736334615267916
TRIM44,0.8735166538506454
NLRP7,0.8731642189488344
C15orf41,0.8726206074967553
ABCA3,0.8721300528474053
SLC2A6,0.8721298783084098
FDXR,0.8716622646744935
SYT13,0.8712816300041881
IQCB1,0.8708660969167448
LSP1,0.8707479411876461
C6orf226,0.8702996303543314
CIB1,0.8688726080662793
CDC42SE2,0.8687878986712357
RNF175,0.8687507482597816
H1FX,0.86866126223708
MCM3,0.868595879637337
Unnamed: 17350,0.8676292957755485
N6AMT2,0.8674999521880908
CHKA,0.8673432538862754
C3AR1,0.8665199925329092
SIL1,0.8655094520125248
RND1,0.8648520408003546
CARD8,0.8641533306425662
FLRT2,0.8639658087438548
PRKX,0.8635813823159485
BAZ2B,0.8632301745482266
FOXRED2,0.8629282937413648
IL12A,0.8625817776707202
WNK3,0.8619672702373553
REV3L,0.8618377001139234
MAD2L2,0.861734247354436
B2M,0.8616609636936096
MTHFD2,0.8615235139211149
SETDB2,0.8608818980796753
PPP1R15A,0.8604691535384349
NCS1,0.8604674974477091
HES1,0.8602563266367101
FANCI,0.8601634685676162
RRBP1,0.8597191421340948
DNAJC1,0.8596421081159089
NT5DC1,0.8594736115753456
TMCO3,0.8592399933536551
FRY,0.8587647584053221
CYB5R1,0.8584600468268602
PPP2R3A,0.8580330258055877
GPR1,0.8578255176369248
ALPP,0.8578019037620058
SEPT7P7,0.8571775646484202
RET,0.8566328204535485
DNMBP,0.85642729535864
SIAE,0.8556545691798054
APLP1,0.8555976340351821
TAF15,0.8555554160506615
ATP6V1B2,0.8555422295949521
MID2,0.8555046187917277
GIPC1,0.8554059869776902
FDFT1,0.8553666105598177
SLC45A4,0.8551032004521826
TTC32,0.8550894032901563
CYB5D2,0.8543998324471765
DNAJB9,0.8543398355629406
CCL28,0.8542418616615248
RAG2,0.8541937702186537
P2RX1,0.8541344624660796
CDK2AP2,0.8537831653139161
B4GALT4,0.8533350164907952
EIF1AX,0.8530156240659631
HIST1H3H,0.8529658807080318
CXCL10,0.8522102323944891
CDH10,0.8521079264227127
SLC25A43,0.8515574464292157
FGF11,0.8513985601443338
PPM1N,0.8507735157903354
TRIM9,0.8503413253502708
ROR1,0.8502543522381371
DTX2,0.8501058738409722
SLC34A2,0.8499122381621194
IL27RA,0.849815654303765
SHROOM2,0.8491905921677695
PANK1,0.8489190832703633
F5,0.8487342601457342
IL1R1,0.8484107421169162
TLR1,0.8479641174568393
MPP6,0.8477238638675029
PPDPF,0.8476735579300123
RCL1,0.8476474105198939
SH3D19,0.847537444355743
KIAA1671,0.8475004534564875
POLE4,0.8469548173780413
USP13,0.8468081237907942
ZNF441,0.8467520184697752
ACTN4,0.8467133031608142
PRKD3,0.8466405675500797
SETBP1,0.8465891944362689
MPP7,0.8465165233468457
KDSR,0.8464484371007338
ZBTB44,0.846223233929015
MMP9,0.8462038648242826
Unnamed: 16890,0.8461022931767481
COBLL1,0.8458217506196022
ATP2B1,0.8457598613902709
RABL5,0.845738549611572
ARSK,0.8457152666269367
RASD1,0.8455917967539839
SGTB,0.8452856236983203
TXNRD2,0.8451771507153313
IFI27L1,0.8448769512312758
TRMT12,0.8447644456909389
PPFIBP1,0.8447389276827705
ALDH7A1,0.8446680693402183
FAM110A,0.8445069695147958
ZNF430,0.8441207001216463
MCM6,0.8439319322249219
ARTN,0.8436838231177967
FZD1,0.8436080972818286
NEB,0.8434742422531945
CEP70,0.8434542142371159
TMEM125,0.8432431871880849
CCDC74B,0.8429048691601506
ECH1,0.8428686406044699
BCL7A,0.8426250022680767
SMC3,0.8422345463644165
TMEM106B,0.8419344423083996
IFT46,0.8418429769293471
C19orf48,0.8416556226622788
CCK,0.8412493413763585
TMEM54,0.8407748015153754
PRUNE2,0.8405471080339122
CTNND2,0.8399602350499171
Unnamed: 8060,0.8398095951268328
CSRNP3,0.8397883296713409
RPS6KA2,0.8396160826039535
RPS6KA3,0.8393282978064666
ALDH1B1,0.8392108062185308
DYSF,0.8391019217116678
BRI3BP,0.8381599561212082
LGALSL,0.8378278768940466
C5orf30,0.8376253293563818
C17orf97,0.8375842652555578
B3GNT3,0.8371194660524156
MARCHF3,0.8368923798738757
DOK5,0.8368784382395091
NUDT10,0.8367605190236571
MSH2,0.836202108796369
PECR,0.8361613808696692
IRS1,0.8358467757247305
MIS18BP1,0.8358061299124738
MAGEA8,0.8356229905311959
ATP6AP1L,0.8354819160648824
ADAT2,0.8350505549606507
AGXT2L2,0.834542336946752
GDF11,0.8344899808586825
FLVCR1-AS1,0.8343045346993486
ZNRF1,0.8338086516311325
SSH3,0.8335926171012947
ZNF613,0.8335198591643947
SNX30,0.8333153297677067
KCNN2,0.8329724541205809
TMPRSS11E,0.8329559041719827
TRIM21,0.8329248089903585
CDKAL1,0.8327439559589671
CUL4B,0.8326378063132323
RFX5,0.8322227097456689
UNC13A,0.8318961973054846
DHRS4,0.8313883549698076
FOXA3,0.8311769011210437
PPME1,0.8311208210647003
FAM83B,0.8303986529186789
LMO4,0.8299593084313655
HBG2,0.8297534811842461
SMARCA4,0.8295874089272024
GALK1,0.8295842270061948
ANKRD50,0.828866061052551
MCFD2,0.8284179488409414
ZNF84,0.8280832499753201
TSPAN14,0.8278356325656729
ANKH,0.8277863026907785
TLR5,0.8277442114844996
SMC4,0.8276769977029127
RCCD1,0.827557452860337
A1CF,0.8274721791492418
CHST9,0.8274373890708745
GPR125,0.8273267094907644
RAB23,0.8270657368028856
LIN28A,0.8268813892204036
KIAA1377,0.8266861332635881
XRCC6BP1,0.8265682724653627
STAT3,0.8265562947044875
AIG1,0.8264357177903418
ORC6,0.8263786443597697
NDST4,0.8263740856445406
MINPP1,0.8262158948288224
RGS7,0.8258958660712493
FAM65B,0.8257560214466607
PPAPDC1B,0.8253487094364061
UPF3B,0.8252162177041891
RPRML,0.825157000342936
ROGDI,0.8249518659469439
PRTG,0.8246434039373521
CTSF,0.8246210766723225
BPGM,0.8244649512812133
CLCN5,0.8244034032296607
RNASEH2A,0.8241231775670869
SGK3,0.8239219376632123
SMURF2,0.8237316436326186
IGFBPL1,0.8232335731430444
CLYBL,0.8231032408982734
ARNTL,0.82293923499828
PCDHB14,0.8228564103217575
FAM19A5,0.8227888895314811
VSIG10,0.8220032220603031
ISOC1,0.8219758488121135
SOX6,0.8219207950132347
KLF6,0.8217136884623613
SHISA2,0.8210128141086486
