dataset,seed,item,method,n_cells,n_tissues,pearson,wt_pearson,wt_pearson_recon
depmap,4,MMS22L,marginal,1076,29,0.10273130657667186,0.07120971589507187,0.07120971589507187
depmap,4,MMS22L,residualized,1076,29,0.0956573766744512,0.0690898248267572,-0.010028103586263163
depmap,4,MMS22L,irm,1076,29,0.07290445426967436,0.05789198440610683,0.05789198440610683
depmap,4,MRPL33,baseline,1076,29,0.1446487797091828,-0.3113749802020762,-0.3113749802020762
depmap,4,MRPL33,marginal,1076,29,0.28840165088342645,0.23039803484585594,0.23039803484585594
depmap,4,MRPL33,residualized,1076,29,0.29556362276587084,0.2653948398194363,0.19280924794503168
depmap,4,MRPL33,irm,1076,29,0.20737167636217455,0.14878592329945622,0.14878592329945622
depmap,4,MRPL57,baseline,1076,29,0.10929362105821327,-0.31181500026613074,-0.31181500026613074
depmap,4,MRPL57,marginal,1076,29,0.24895881605217912,0.19561635678232928,0.19561635678232928
depmap,4,MRPL57,residualized,1076,29,0.271854185140749,0.253717393232492,0.18473555668392533
depmap,4,MRPL57,irm,1076,29,0.15106152586424793,0.11980061224812395,0.11980061224812395
depmap,4,MSTO1,baseline,1076,29,0.1915302256856623,-0.2968492163116467,-0.2968492163116467
depmap,4,MSTO1,marginal,1076,29,0.37380646566631864,0.31978884579281547,0.31978884579281547
depmap,4,MSTO1,residualized,1076,29,0.37404919501689,0.33156835346129354,0.28566943043064685
depmap,4,MSTO1,irm,1076,29,0.24253085675457342,0.21479083547863922,0.21479083547863922
depmap,4,MYC,baseline,1076,29,0.4365095427554087,-0.27436525256805094,-0.27436525256805094
depmap,4,MYC,marginal,1076,29,0.5172787504617542,0.3528577526537257,0.3528577526537257
depmap,4,MYC,residualized,1076,29,0.5561570001191681,0.3827474205092544,0.3418685348743695
depmap,4,MYC,irm,1076,29,0.3187131239186115,0.1648742290065169,0.1648742290065169
depmap,4,MYH9,baseline,1076,29,0.2530938321251434,-0.2643538435067569,-0.2643538435067569
depmap,4,MYH9,marginal,1076,29,0.438977750739738,0.348603880318135,0.348603880318135
depmap,4,MYH9,residualized,1076,29,0.42294186567246767,0.3550352742076499,0.3108768671438481
depmap,4,MYH9,irm,1076,29,0.30709544517275217,0.22969474082508626,0.22969474082508626
depmap,4,NAA10,baseline,1076,29,0.12823160442416218,-0.2912922929021256,-0.2912922929021256
depmap,4,NAA10,marginal,1076,29,0.21202363841909766,0.16219329968434623,0.16219329968434623
depmap,4,NAA10,residualized,1076,29,0.25426449094505676,0.22865671811860652,0.1549708620459017
depmap,4,NAA10,irm,1076,29,0.07825777685231756,0.06461313681324839,0.06461313681324839
depmap,4,NAPG,baseline,1076,29,0.06998672873029899,-0.2802106461316016,-0.2802106461316016
depmap,4,NAPG,marginal,1076,29,0.3216550524156579,0.2893897487453403,0.2893897487453403
depmap,4,NAPG,residualized,1076,29,0.2733703087561044,0.2753833252265899,0.21512336962924103
depmap,4,NAPG,irm,1076,29,0.17052161627500764,0.14966757717184653,0.14966757717184653
depmap,4,NCAPD3,baseline,1076,29,0.23082313578411714,-0.2728364715005133,-0.2728364715005133
depmap,4,NCAPD3,marginal,1076,29,0.31812848096412644,0.20435868047339387,0.20435868047339387
depmap,4,NCAPD3,residualized,1076,29,0.3146123477730878,0.21629487874421566,0.14019073385466665
depmap,4,NCAPD3,irm,1076,29,0.19402831220169,0.10527750878684433,0.10527750878684433
depmap,4,NELFB,baseline,1076,29,0.22896687184947662,-0.30587583869494095,-0.30587583869494095
depmap,4,NELFB,marginal,1076,29,0.2897660736350765,0.1818691599685005,0.1818691599685005
depmap,4,NELFB,residualized,1076,29,0.27453428433606364,0.17179730328253076,0.09883063591476715
depmap,4,NELFB,irm,1076,29,0.21507278929457338,0.11658818284923136,0.11658818284923136
depmap,4,NF2,baseline,1076,29,0.13981660479078234,-0.30389525459119193,-0.30389525459119193
depmap,4,NF2,marginal,1076,29,0.40910025862434934,0.3656414638769427,0.3656414638769427
